model,dataset,construction_time (parallel),construction_time (sequential),search_time,search_timex_refined (parallel),search_timex_refined (sequential),recall,refined_recall,scann_peram,annoy_peram
scann-annoy,sun,83.24153256416321,92.53958487510681,-,0.12851929664611816,0.20964550971984863,-,0.87,2000-600-250000-2-0.2,50
scann-annoy,sun,85.07126951217651,94.36932182312012,-,0.12851929664611816,0.15403532981872559,-,0.835,2000-75-250000-2-0.2,50
scann-annoy,sun,82.48022437095642,95.89456534385681,-,0.19369840621948242,0.3121159076690674,-,0.9115,2000-1000-250000-2-0.2,100
scann-annoy,sun,89.83612132072449,103.25046229362488,-,0.19369840621948242,0.22374725341796875,-,0.889,2000-100-250000-2-0.2,100
scann-annoy,sun,76.5147852897644,89.9291262626648,-,0.19369840621948242,0.21218228340148926,-,0.788,2000-10-250000-2-0.2,100
scann-annoy,sun,85.86291170120239,99.27725267410278,-,0.19369840621948242,0.23649954795837402,-,0.9065,2000-200-250000-2-0.2,100
scann-annoy,sun,81.71897912025452,95.13332009315491,-,0.19369840621948242,0.2142646312713623,-,0.828,2000-25-250000-2-0.2,100
scann-annoy,sun,89.32081317901611,102.7351541519165,-,0.19369840621948242,0.26052212715148926,-,0.9105,2000-400-250000-2-0.2,100
scann-annoy,sun,79.16007447242737,92.57441544532776,-,0.19369840621948242,0.2188127040863037,-,0.8625,2000-50-250000-2-0.2,100
scann-annoy,sun,83.24153256416321,96.6558735370636,-,0.19369840621948242,0.2748246192932129,-,0.9115,2000-600-250000-2-0.2,100
scann-annoy,sun,85.07126951217651,98.4856104850769,-,0.19369840621948242,0.21921443939208984,-,0.881,2000-75-250000-2-0.2,100
scann-annoy,sun,82.48022437095642,143.36529731750488,-,0.7998368740081787,0.9182543754577637,-,0.945,2000-1000-250000-2-0.2,200
scann-annoy,sun,89.83612132072449,150.72119426727295,-,0.7998368740081787,0.829885721206665,-,0.926,2000-100-250000-2-0.2,200
scann-annoy,sun,76.5147852897644,137.39985823631287,-,0.7998368740081787,0.8183207511901855,-,0.871,2000-10-250000-2-0.2,200
scann-annoy,sun,85.86291170120239,146.74798464775085,-,0.7998368740081787,0.8426380157470703,-,0.94,2000-200-250000-2-0.2,200
scann-annoy,sun,81.71897912025452,142.60405206680298,-,0.7998368740081787,0.8204030990600586,-,0.8905,2000-25-250000-2-0.2,200
scann-annoy,sun,89.32081317901611,150.20588612556458,-,0.7998368740081787,0.8666605949401855,-,0.944,2000-400-250000-2-0.2,200
scann-annoy,sun,79.16007447242737,140.04514741897583,-,0.7998368740081787,0.824951171875,-,0.91,2000-50-250000-2-0.2,200
scann-annoy,sun,83.24153256416321,144.12660551071167,-,0.7998368740081787,0.8809630870819092,-,0.945,2000-600-250000-2-0.2,200
scann-annoy,sun,85.07126951217651,145.95634245872498,-,0.7998368740081787,0.8253529071807861,-,0.9205,2000-75-250000-2-0.2,200
scann-annoy,sun,121.599200963974,204.07942533493042,-,1.0769739151000977,1.1953914165496826,-,0.968,2000-1000-250000-2-0.2,400
scann-annoy,sun,121.599200963974,211.4353222846985,-,1.0769739151000977,1.107022762298584,-,0.957,2000-100-250000-2-0.2,400
scann-annoy,sun,121.599200963974,198.1139862537384,-,1.0769739151000977,1.0954577922821045,-,0.926,2000-10-250000-2-0.2,400
scann-annoy,sun,121.599200963974,207.4621126651764,-,1.0769739151000977,1.1197750568389893,-,0.9645,2000-200-250000-2-0.2,400
scann-annoy,sun,121.599200963974,203.31818008422852,-,1.0769739151000977,1.0975401401519775,-,0.9385,2000-25-250000-2-0.2,400
scann-annoy,sun,121.599200963974,210.9200141429901,-,1.0769739151000977,1.1437976360321045,-,0.967,2000-400-250000-2-0.2,400
scann-annoy,sun,121.599200963974,200.75927543640137,-,1.0769739151000977,1.102088212966919,-,0.949,2000-50-250000-2-0.2,400
scann-annoy,sun,121.599200963974,204.8407335281372,-,1.0769739151000977,1.1581001281738281,-,0.968,2000-600-250000-2-0.2,400
scann-annoy,sun,121.599200963974,206.6704704761505,-,1.0769739151000977,1.102489948272705,-,0.954,2000-75-250000-2-0.2,400
scann-annoy,audio,23.18119740486145,25.324477434158325,-,0.08357095718383789,0.13948822021484375,-,0.919,2000-1000-250000-2-0.2,25
scann-annoy,audio,21.757128953933716,23.90040898323059,-,0.05591726303100586,0.0735619068145752,-,0.9145,2000-100-250000-2-0.2,25
scann-annoy,audio,17.317301511764526,19.4605815410614,-,0.05591726303100586,0.062409400939941406,-,0.878,2000-10-250000-2-0.2,25
scann-annoy,audio,21.909144639968872,24.052424669265747,-,0.05591726303100586,0.0813760757446289,-,0.917,2000-200-250000-2-0.2,25
scann-annoy,audio,18.40098261833191,20.544262647628784,-,0.05591726303100586,0.06410098075866699,-,0.9025,2000-25-250000-2-0.2,25
scann-annoy,audio,23.144413709640503,25.287693738937378,-,0.05591726303100586,0.1048882007598877,-,0.918,2000-400-250000-2-0.2,25
scann-annoy,audio,18.32329821586609,20.466578245162964,-,0.05591726303100586,0.06625723838806152,-,0.914,2000-50-250000-2-0.2,25
scann-annoy,audio,23.237333059310913,25.380613088607788,-,0.05591726303100586,0.11019039154052734,-,0.919,2000-600-250000-2-0.2,25
scann-annoy,audio,21.83855938911438,23.981839418411255,-,0.05591726303100586,0.07101941108703613,-,0.914,2000-75-250000-2-0.2,25
scann-annoy,audio,23.18119740486145,26.358962774276733,-,0.08357095718383789,0.15987372398376465,-,0.9565,2000-1000-250000-2-0.2,50
scann-annoy,audio,21.757128953933716,24.934894323349,-,0.07630276679992676,0.0939474105834961,-,0.954,2000-100-250000-2-0.2,50
scann-annoy,audio,17.317301511764526,20.49506688117981,-,0.07630276679992676,0.0827949047088623,-,0.9315,2000-10-250000-2-0.2,50
scann-annoy,audio,21.909144639968872,25.086910009384155,-,0.07630276679992676,0.1017615795135498,-,0.955,2000-200-250000-2-0.2,50
scann-annoy,audio,18.40098261833191,21.578747987747192,-,0.07630276679992676,0.08448648452758789,-,0.9445,2000-25-250000-2-0.2,50
scann-annoy,audio,23.144413709640503,26.322179079055786,-,0.07630276679992676,0.1252737045288086,-,0.9555,2000-400-250000-2-0.2,50
scann-annoy,audio,18.32329821586609,21.501063585281372,-,0.07630276679992676,0.08664274215698242,-,0.952,2000-50-250000-2-0.2,50
scann-annoy,audio,23.237333059310913,26.415098428726196,-,0.07630276679992676,0.13057589530944824,-,0.9565,2000-600-250000-2-0.2,50
scann-annoy,audio,21.83855938911438,25.016324758529663,-,0.07630276679992676,0.09140491485595703,-,0.952,2000-75-250000-2-0.2,50
scann-annoy,audio,23.18119740486145,27.54373574256897,-,0.11952638626098633,0.20309734344482422,-,0.983,2000-1000-250000-2-0.2,100
scann-annoy,audio,21.757128953933716,26.119667291641235,-,0.11952638626098633,0.13717103004455566,-,0.9805,2000-100-250000-2-0.2,100
scann-annoy,audio,17.317301511764526,21.679839849472046,-,0.11952638626098633,0.12601852416992188,-,0.972,2000-10-250000-2-0.2,100
scann-annoy,audio,21.909144639968872,26.27168297767639,-,0.11952638626098633,0.14498519897460938,-,0.981,2000-200-250000-2-0.2,100
scann-annoy,audio,18.40098261833191,22.76352095603943,-,0.11952638626098633,0.12771010398864746,-,0.978,2000-25-250000-2-0.2,100
scann-annoy,audio,23.144413709640503,27.506952047348022,-,0.11952638626098633,0.16849732398986816,-,0.982,2000-400-250000-2-0.2,100
scann-annoy,audio,18.32329821586609,22.68583655357361,-,0.11952638626098633,0.129866361618042,-,0.979,2000-50-250000-2-0.2,100
scann-annoy,audio,23.237333059310913,27.599871397018433,-,0.11952638626098633,0.1737995147705078,-,0.983,2000-600-250000-2-0.2,100
scann-annoy,audio,21.83855938911438,26.2010977268219,-,0.11952638626098633,0.1346285343170166,-,0.979,2000-75-250000-2-0.2,100
scann-annoy,audio,23.18119740486145,35.137513160705566,-,0.28287625312805176,0.36644721031188965,-,0.993,2000-1000-250000-2-0.2,200
scann-annoy,audio,21.757128953933716,33.71344470977783,-,0.28287625312805176,0.3005208969116211,-,0.9935,2000-100-250000-2-0.2,200
scann-annoy,audio,17.317301511764526,29.273617267608643,-,0.28287625312805176,0.2893683910369873,-,0.9905,2000-10-250000-2-0.2,200
scann-annoy,audio,21.909144639968872,33.86546039581299,-,0.28287625312805176,0.3083350658416748,-,0.9925,2000-200-250000-2-0.2,200
scann-annoy,audio,18.40098261833191,30.357298374176025,-,0.28287625312805176,0.2910599708557129,-,0.9925,2000-25-250000-2-0.2,200
scann-annoy,audio,23.144413709640503,35.10072946548462,-,0.28287625312805176,0.3318471908569336,-,0.9925,2000-400-250000-2-0.2,200
scann-annoy,audio,18.32329821586609,30.279613971710205,-,0.28287625312805176,0.2932162284851074,-,0.993,2000-50-250000-2-0.2,200
scann-annoy,audio,23.237333059310913,35.19364881515503,-,0.28287625312805176,0.33714938163757324,-,0.993,2000-600-250000-2-0.2,200
scann-annoy,audio,21.83855938911438,33.794875144958496,-,0.28287625312805176,0.29797840118408203,-,0.9925,2000-75-250000-2-0.2,200
scann-annoy,audio,26.119373321533203,49.30057072639465,-,0.5796797275543213,0.6632506847381592,-,0.997,2000-1000-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,47.87650227546692,-,0.5796797275543213,0.5973243713378906,-,0.9965,2000-100-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,43.43667483329773,-,0.5796797275543213,0.5861718654632568,-,0.994,2000-10-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,48.028517961502075,-,0.5796797275543213,0.6051385402679443,-,0.9965,2000-200-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,44.52035593986511,-,0.5796797275543213,0.5878634452819824,-,0.9945,2000-25-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,49.263787031173706,-,0.5796797275543213,0.6286506652832031,-,0.9965,2000-400-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,44.44267153739929,-,0.5796797275543213,0.590019702911377,-,0.9955,2000-50-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,49.356706380844116,-,0.5796797275543213,0.6339528560638428,-,0.997,2000-600-250000-2-0.2,400
scann-annoy,audio,26.119373321533203,47.95793271064758,-,0.5796797275543213,0.5947818756103516,-,0.9955,2000-75-250000-2-0.2,400
scann-annoy,millionSong,230.11425614356995,340.9400544166565,-,0.5975437164306641,0.7250494956970215,-,0.457,2000-1000-250000-2-0.2,25
scann-annoy,millionSong,245.79801440238953,356.6238126754761,-,0.12750577926635742,0.20264720916748047,-,0.4575,2000-100-250000-2-0.2,25
scann-annoy,millionSong,254.57603001594543,365.401828289032,-,0.12750577926635742,0.14545369148254395,-,0.4575,2000-10-250000-2-0.2,25
scann-annoy,millionSong,237.27852177619934,348.1043200492859,-,0.13799834251403809,0.2655041217803955,-,0.4575,2000-200-250000-2-0.2,25
scann-annoy,millionSong,241.50393962860107,352.3297379016876,-,0.12750577926635742,0.1518397331237793,-,0.4575,2000-25-250000-2-0.2,25
scann-annoy,millionSong,234.7111291885376,345.53692746162415,-,0.259580135345459,0.3870859146118164,-,0.4575,2000-400-250000-2-0.2,25
scann-annoy,millionSong,252.8824496269226,363.70824790000916,-,0.12750577926635742,0.17122840881347656,-,0.4575,2000-50-250000-2-0.2,25
scann-annoy,millionSong,235.692218542099,346.51801681518555,-,0.37222862243652344,0.49973440170288086,-,0.457,2000-600-250000-2-0.2,25
scann-annoy,millionSong,246.75626254081726,357.5820608139038,-,0.12750577926635742,0.19179296493530273,-,0.4575,2000-75-250000-2-0.2,25
scann-annoy,millionSong,230.11425614356995,410.9454097747803,-,0.5975437164306641,0.7532644271850586,-,0.571,2000-1000-250000-2-0.2,50
scann-annoy,millionSong,245.79801440238953,426.62916803359985,-,0.15572071075439453,0.23086214065551758,-,0.5715,2000-100-250000-2-0.2,50
scann-annoy,millionSong,254.57603001594543,435.40718364715576,-,0.15572071075439453,0.17366862297058105,-,0.572,2000-10-250000-2-0.2,50
scann-annoy,millionSong,237.27852177619934,418.10967540740967,-,0.15572071075439453,0.2937190532684326,-,0.5715,2000-200-250000-2-0.2,50
scann-annoy,millionSong,241.50393962860107,422.3350932598114,-,0.15572071075439453,0.1800546646118164,-,0.5715,2000-25-250000-2-0.2,50
scann-annoy,millionSong,234.7111291885376,415.5422828197479,-,0.259580135345459,0.4153008460998535,-,0.5715,2000-400-250000-2-0.2,50
scann-annoy,millionSong,252.8824496269226,433.71360325813293,-,0.15572071075439453,0.19944334030151367,-,0.5715,2000-50-250000-2-0.2,50
scann-annoy,millionSong,235.692218542099,416.5233721733093,-,0.37222862243652344,0.527949333190918,-,0.571,2000-600-250000-2-0.2,50
scann-annoy,millionSong,246.75626254081726,427.5874161720276,-,0.15572071075439453,0.22000789642333984,-,0.5715,2000-75-250000-2-0.2,50
scann-annoy,millionSong,348.90191531181335,579.0161714553833,-,0.5975437164306641,0.8715100288391113,-,0.7125,2000-1000-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,594.6999297142029,-,0.27396631240844727,0.3491077423095703,-,0.713,2000-100-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,603.4779453277588,-,0.27396631240844727,0.2919142246246338,-,0.713,2000-10-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,586.1804370880127,-,0.27396631240844727,0.41196465492248535,-,0.713,2000-200-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,590.4058549404144,-,0.27396631240844727,0.29830026626586914,-,0.713,2000-25-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,583.613044500351,-,0.27396631240844727,0.5335464477539062,-,0.713,2000-400-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,601.784364938736,-,0.27396631240844727,0.3176889419555664,-,0.713,2000-50-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,584.5941338539124,-,0.37222862243652344,0.6461949348449707,-,0.7125,2000-600-250000-2-0.2,100
scann-annoy,millionSong,348.90191531181335,595.6581778526306,-,0.27396631240844727,0.3382534980773926,-,0.713,2000-75-250000-2-0.2,100
scann-annoy,millionSong,635.8386189937592,865.9528751373291,-,0.5975437164306641,0.9203269481658936,-,0.8275,2000-1000-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,881.6366333961487,-,0.3227832317352295,0.39792466163635254,-,0.8275,2000-100-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,890.4146490097046,-,0.3227832317352295,0.340731143951416,-,0.8275,2000-10-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,873.1171407699585,-,0.3227832317352295,0.4607815742492676,-,0.8275,2000-200-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,877.3425586223602,-,0.3227832317352295,0.34711718559265137,-,0.8275,2000-25-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,870.5497481822968,-,0.3227832317352295,0.5823633670806885,-,0.8275,2000-400-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,888.7210686206818,-,0.3227832317352295,0.36650586128234863,-,0.8275,2000-50-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,871.5308375358582,-,0.37222862243652344,0.6950118541717529,-,0.8275,2000-600-250000-2-0.2,200
scann-annoy,millionSong,635.8386189937592,882.5948815345764,-,0.3227832317352295,0.3870704174041748,-,0.8275,2000-75-250000-2-0.2,200
scann-annoy,millionSong,1298.8376021385193,1528.9518582820892,-,0.5975437164306641,1.1466598510742188,-,0.915,2000-1000-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1544.6356165409088,-,0.5491161346435547,0.6242575645446777,-,0.915,2000-100-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1553.4136321544647,-,0.5491161346435547,0.5670640468597412,-,0.915,2000-10-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1536.1161239147186,-,0.5491161346435547,0.6871144771575928,-,0.915,2000-200-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1540.3415417671204,-,0.5491161346435547,0.5734500885009766,-,0.915,2000-25-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1533.5487313270569,-,0.5491161346435547,0.8086962699890137,-,0.915,2000-400-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1551.720051765442,-,0.5491161346435547,0.5928387641906738,-,0.915,2000-50-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1534.5298206806183,-,0.5491161346435547,0.9213447570800781,-,0.915,2000-600-250000-2-0.2,400
scann-annoy,millionSong,1298.8376021385193,1545.5938646793365,-,0.5491161346435547,0.6134033203125,-,0.915,2000-75-250000-2-0.2,400
scann-annoy,nuswide,208.90607976913452,238.5775852203369,-,0.4176907539367676,0.5764589309692383,-,0.2295,2000-1000-250000-2-0.2,25
scann-annoy,nuswide,220.04131388664246,249.71281933784485,-,0.1587681770324707,0.2195572853088379,-,0.23,2000-100-250000-2-0.2,25
scann-annoy,nuswide,215.03609108924866,244.70759654045105,-,0.1587681770324707,0.17386746406555176,-,0.2325,2000-10-250000-2-0.2,25
scann-annoy,nuswide,216.26309609413147,245.93460154533386,-,0.1587681770324707,0.25487494468688965,-,0.2295,2000-200-250000-2-0.2,25
scann-annoy,nuswide,214.3729531764984,244.0444586277008,-,0.1587681770324707,0.1794285774230957,-,0.2305,2000-25-250000-2-0.2,25
scann-annoy,nuswide,205.9634439945221,235.6349494457245,-,0.16785407066345215,0.32662224769592285,-,0.2295,2000-400-250000-2-0.2,25
scann-annoy,nuswide,222.75017976760864,252.42168521881104,-,0.1587681770324707,0.19733500480651855,-,0.23,2000-50-250000-2-0.2,25
scann-annoy,nuswide,208.68758034706116,238.35908579826355,-,0.27211642265319824,0.43088459968566895,-,0.2295,2000-600-250000-2-0.2,25
scann-annoy,nuswide,210.96337294578552,240.63487839698792,-,0.1587681770324707,0.2019033432006836,-,0.2295,2000-75-250000-2-0.2,25
scann-annoy,nuswide,208.90607976913452,268.9352374076843,-,0.4176907539367676,0.6884369850158691,-,0.2905,2000-1000-250000-2-0.2,50
scann-annoy,nuswide,220.04131388664246,280.07047152519226,-,0.27074623107910156,0.33153533935546875,-,0.2905,2000-100-250000-2-0.2,50
scann-annoy,nuswide,215.03609108924866,275.06524872779846,-,0.27074623107910156,0.2858455181121826,-,0.2925,2000-10-250000-2-0.2,50
scann-annoy,nuswide,216.26309609413147,276.2922537326813,-,0.27074623107910156,0.3668529987335205,-,0.2905,2000-200-250000-2-0.2,50
scann-annoy,nuswide,214.3729531764984,274.4021108150482,-,0.27074623107910156,0.29140663146972656,-,0.2905,2000-25-250000-2-0.2,50
scann-annoy,nuswide,205.9634439945221,265.9926016330719,-,0.27074623107910156,0.4386003017425537,-,0.2905,2000-400-250000-2-0.2,50
scann-annoy,nuswide,222.75017976760864,282.77933740615845,-,0.27074623107910156,0.3093130588531494,-,0.291,2000-50-250000-2-0.2,50
scann-annoy,nuswide,208.68758034706116,268.71673798561096,-,0.27211642265319824,0.5428626537322998,-,0.2905,2000-600-250000-2-0.2,50
scann-annoy,nuswide,210.96337294578552,270.9925305843353,-,0.27074623107910156,0.31388139724731445,-,0.2905,2000-75-250000-2-0.2,50
scann-annoy,nuswide,208.90607976913452,330.20326018333435,-,0.4176907539367676,0.8109133243560791,-,0.3545,2000-1000-250000-2-0.2,100
scann-annoy,nuswide,220.04131388664246,341.3384943008423,-,0.3932225704193115,0.4540116786956787,-,0.3545,2000-100-250000-2-0.2,100
scann-annoy,nuswide,215.03609108924866,336.3332715034485,-,0.3932225704193115,0.4083218574523926,-,0.3565,2000-10-250000-2-0.2,100
scann-annoy,nuswide,216.26309609413147,337.5602765083313,-,0.3932225704193115,0.48932933807373047,-,0.3545,2000-200-250000-2-0.2,100
scann-annoy,nuswide,214.3729531764984,335.67013359069824,-,0.3932225704193115,0.4138829708099365,-,0.355,2000-25-250000-2-0.2,100
scann-annoy,nuswide,205.9634439945221,327.2606244087219,-,0.3932225704193115,0.5610766410827637,-,0.3545,2000-400-250000-2-0.2,100
scann-annoy,nuswide,222.75017976760864,344.0473601818085,-,0.3932225704193115,0.4317893981933594,-,0.355,2000-50-250000-2-0.2,100
scann-annoy,nuswide,208.68758034706116,329.984760761261,-,0.3932225704193115,0.6653389930725098,-,0.3545,2000-600-250000-2-0.2,100
scann-annoy,nuswide,210.96337294578552,332.26055335998535,-,0.3932225704193115,0.4363577365875244,-,0.3545,2000-75-250000-2-0.2,100
scann-annoy,nuswide,230.9794704914093,439.8855502605438,-,0.6318392753601074,1.049530029296875,-,0.423,2000-1000-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,451.02078437805176,-,0.6318392753601074,0.6926283836364746,-,0.4235,2000-100-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,446.01556158065796,-,0.6318392753601074,0.6469385623931885,-,0.4245,2000-10-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,447.24256658554077,-,0.6318392753601074,0.7279460430145264,-,0.423,2000-200-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,445.3524236679077,-,0.6318392753601074,0.6524996757507324,-,0.423,2000-25-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,436.9429144859314,-,0.6318392753601074,0.7996933460235596,-,0.423,2000-400-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,453.72965025901794,-,0.6318392753601074,0.6704061031341553,-,0.4235,2000-50-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,439.66705083847046,-,0.6318392753601074,0.9039556980133057,-,0.423,2000-600-250000-2-0.2,200
scann-annoy,nuswide,230.9794704914093,441.9428434371948,-,0.6318392753601074,0.6749744415283203,-,0.423,2000-75-250000-2-0.2,200
scann-annoy,nuswide,402.9712378978729,611.8773176670074,-,0.9411466121673584,1.358837366104126,-,0.5,2000-1000-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,623.0125517845154,-,0.9411466121673584,1.0019357204437256,-,0.5,2000-100-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,618.0073289871216,-,0.9411466121673584,0.9562458992004395,-,0.4995,2000-10-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,619.2343339920044,-,0.9411466121673584,1.0372533798217773,-,0.5,2000-200-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,617.3441910743713,-,0.9411466121673584,0.9618070125579834,-,0.5,2000-25-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,608.934681892395,-,0.9411466121673584,1.1090006828308105,-,0.5,2000-400-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,625.7214176654816,-,0.9411466121673584,0.9797134399414062,-,0.5005,2000-50-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,611.6588182449341,-,0.9411466121673584,1.2132630348205566,-,0.5,2000-600-250000-2-0.2,400
scann-annoy,nuswide,402.9712378978729,613.9346108436584,-,0.9411466121673584,0.9842817783355713,-,0.5,2000-75-250000-2-0.2,400
scann-annoy,MNIST,107.34893774986267,115.8222222328186,-,0.16314005851745605,0.2971940040588379,-,0.976,2000-1000-250000-2-0.2,25
scann-annoy,MNIST,111.44059896469116,119.9138834476471,-,0.13405394554138184,0.17096328735351562,-,0.973,2000-100-250000-2-0.2,25
scann-annoy,MNIST,104.55184245109558,113.02512693405151,-,0.13405394554138184,0.15732645988464355,-,0.898,2000-10-250000-2-0.2,25
scann-annoy,MNIST,115.95424795150757,124.4275324344635,-,0.13405394554138184,0.18857622146606445,-,0.975,2000-200-250000-2-0.2,25
scann-annoy,MNIST,113.89367461204529,122.36695909500122,-,0.13405394554138184,0.16300487518310547,-,0.9485,2000-25-250000-2-0.2,25
scann-annoy,MNIST,110.83136343955994,119.30464792251587,-,0.13405394554138184,0.21494460105895996,-,0.9755,2000-400-250000-2-0.2,25
scann-annoy,MNIST,112.30043339729309,120.77371788024902,-,0.13405394554138184,0.1686544418334961,-,0.9655,2000-50-250000-2-0.2,25
scann-annoy,MNIST,113.9024772644043,122.37576174736023,-,0.13405394554138184,0.24569416046142578,-,0.976,2000-600-250000-2-0.2,25
scann-annoy,MNIST,117.81664419174194,126.28992867469788,-,0.13405394554138184,0.1679372787475586,-,0.972,2000-75-250000-2-0.2,25
scann-annoy,MNIST,107.34893774986267,118.08591365814209,-,0.18010377883911133,0.3432438373565674,-,0.9875,2000-1000-250000-2-0.2,50
scann-annoy,MNIST,111.44059896469116,122.17757487297058,-,0.18010377883911133,0.21701312065124512,-,0.9855,2000-100-250000-2-0.2,50
scann-annoy,MNIST,104.55184245109558,115.288818359375,-,0.18010377883911133,0.20337629318237305,-,0.9385,2000-10-250000-2-0.2,50
scann-annoy,MNIST,115.95424795150757,126.69122385978699,-,0.18010377883911133,0.23462605476379395,-,0.9875,2000-200-250000-2-0.2,50
scann-annoy,MNIST,113.89367461204529,124.6306505203247,-,0.18010377883911133,0.20905470848083496,-,0.97,2000-25-250000-2-0.2,50
scann-annoy,MNIST,110.83136343955994,121.56833934783936,-,0.18010377883911133,0.26099443435668945,-,0.987,2000-400-250000-2-0.2,50
scann-annoy,MNIST,112.30043339729309,123.03740930557251,-,0.18010377883911133,0.21470427513122559,-,0.9805,2000-50-250000-2-0.2,50
scann-annoy,MNIST,113.9024772644043,124.63945317268372,-,0.18010377883911133,0.2917439937591553,-,0.9875,2000-600-250000-2-0.2,50
scann-annoy,MNIST,117.81664419174194,128.55362010002136,-,0.18010377883911133,0.21398711204528809,-,0.985,2000-75-250000-2-0.2,50
scann-annoy,MNIST,107.34893774986267,138.5759518146515,-,0.48883819580078125,0.6519782543182373,-,0.992,2000-1000-250000-2-0.2,100
scann-annoy,MNIST,111.44059896469116,142.66761302947998,-,0.48883819580078125,0.525747537612915,-,0.9905,2000-100-250000-2-0.2,100
scann-annoy,MNIST,104.55184245109558,135.7788565158844,-,0.48883819580078125,0.512110710144043,-,0.9725,2000-10-250000-2-0.2,100
scann-annoy,MNIST,115.95424795150757,147.1812620162964,-,0.48883819580078125,0.5433604717254639,-,0.9915,2000-200-250000-2-0.2,100
scann-annoy,MNIST,113.89367461204529,145.1206886768341,-,0.48883819580078125,0.5177891254425049,-,0.9825,2000-25-250000-2-0.2,100
scann-annoy,MNIST,110.83136343955994,142.05837750434875,-,0.48883819580078125,0.5697288513183594,-,0.9915,2000-400-250000-2-0.2,100
scann-annoy,MNIST,112.30043339729309,143.5274474620819,-,0.48883819580078125,0.5234386920928955,-,0.9875,2000-50-250000-2-0.2,100
scann-annoy,MNIST,113.9024772644043,145.12949132919312,-,0.48883819580078125,0.6004784107208252,-,0.992,2000-600-250000-2-0.2,100
scann-annoy,MNIST,117.81664419174194,149.04365825653076,-,0.48883819580078125,0.522721529006958,-,0.9905,2000-75-250000-2-0.2,100
scann-annoy,MNIST,107.34893774986267,174.442485332489,-,0.6917145252227783,0.8548545837402344,-,0.9975,2000-1000-250000-2-0.2,200
scann-annoy,MNIST,111.44059896469116,178.5341465473175,-,0.6917145252227783,0.7286238670349121,-,0.997,2000-100-250000-2-0.2,200
scann-annoy,MNIST,104.55184245109558,171.64539003372192,-,0.6917145252227783,0.71498703956604,-,0.9905,2000-10-250000-2-0.2,200
scann-annoy,MNIST,115.95424795150757,183.0477955341339,-,0.6917145252227783,0.7462368011474609,-,0.9975,2000-200-250000-2-0.2,200
scann-annoy,MNIST,113.89367461204529,180.98722219467163,-,0.6917145252227783,0.720665454864502,-,0.994,2000-25-250000-2-0.2,200
scann-annoy,MNIST,110.83136343955994,177.92491102218628,-,0.6917145252227783,0.7726051807403564,-,0.9975,2000-400-250000-2-0.2,200
scann-annoy,MNIST,112.30043339729309,179.39398097991943,-,0.6917145252227783,0.7263150215148926,-,0.996,2000-50-250000-2-0.2,200
scann-annoy,MNIST,113.9024772644043,180.99602484703064,-,0.6917145252227783,0.8033547401428223,-,0.9975,2000-600-250000-2-0.2,200
